# t mom[0] mom[1] mom[2] mom[3] mom[4] mom[5]
2.795610823513603794e-04 1.000000000000006661e+00 -6.439356223264004753e-17 1.940121915778816319e-01 3.789337414813673255e-16 1.882457362739240192e-01 8.843125613288566056e-16
3.026128962231084307e-04 1.000000000000007327e+00 -8.770793234757785078e-17 1.940185869042564681e-01 4.253892634735294276e-16 1.882612252431751232e-01 1.025023368592635487e-15
3.256628827567792958e-04 1.000000000000007772e+00 -8.895677654918590985e-17 1.940248737987816385e-01 4.347392366617960219e-16 1.882763510005189267e-01 1.012112045377638186e-15
3.487110884671679200e-04 1.000000000000008438e+00 -9.305064560194355357e-17 1.940310548679020086e-01 3.977808598324859488e-16 1.882911241093423727e-01 9.154507630193455675e-16
3.717575638771115193e-04 1.000000000000008882e+00 -1.020364740322296038e-16 1.940371326505017646e-01 3.931794592256453690e-16 1.883055548216564512e-01 9.295701669753643134e-16
3.948023597510005606e-04 1.000000000000009326e+00 -1.065293882473726289e-16 1.940431096133304334e-01 4.325121223456684493e-16 1.883196530711603311e-01 1.054591065319796569e-15
4.178455258511825526e-04 1.000000000000009770e+00 -1.226536331627585982e-16 1.940489881510704673e-01 3.827895148666077057e-16 1.883334284779776824e-01 9.436291668943319871e-16
4.408871105517241291e-04 1.000000000000010214e+00 -1.480629903802196538e-16 1.940547705879160367e-01 3.440504233192628772e-16 1.883468903570813535e-01 8.534537481620635543e-16
4.639271607415253879e-04 1.000000000000010658e+00 -1.503593281330893391e-16 1.940604591796089851e-01 3.316197714494976913e-16 1.883600477277285468e-01 8.569382961232799366e-16
4.869657218258232993e-04 1.000000000000011102e+00 -1.445686031056169533e-16 1.940660561155764796e-01 3.462211272263367835e-16 1.883729093230098184e-01 8.725583579117025845e-16
5.100028377584943720e-04 1.000000000000011546e+00 -1.347343466879735321e-16 1.940715635210549239e-01 3.535218051147563295e-16 1.883854835992229138e-01 9.289406461332645070e-16
5.330385510848993950e-04 1.000000000000011990e+00 -1.541033471428271207e-16 1.940769834591592469e-01 3.710499318667805593e-16 1.883977787449754859e-01 9.710095780518599251e-16
5.560729029875072617e-04 1.000000000000012434e+00 -1.776656351780683719e-16 1.940823179328896864e-01 4.145084647623288161e-16 1.884098026899982958e-01 1.047555195242415461e-15
5.791059333295227231e-04 1.000000000000012879e+00 -2.033245670035034542e-16 1.940875688870728477e-01 4.015432616905668026e-16 1.884215631136675340e-01 1.065011322125971544e-15
6.021376806996674071e-04 1.000000000000013323e+00 -1.814595633966848534e-16 1.940927382102354826e-01 3.742439784429641108e-16 1.884330674532363470e-01 9.904726587208628449e-16
6.251681824535319397e-04 1.000000000000013545e+00 -1.670576146413219389e-16 1.940978277364174276e-01 3.883499124347916783e-16 1.884443229117948315e-01 9.809589026339374089e-16
6.481974747545690869e-04 1.000000000000014211e+00 -9.393714817652181200e-17 1.941028392469217323e-01 4.856085001814994310e-16 1.884553364659581343e-01 1.198246629515505999e-15
6.712255926140723011e-04 1.000000000000014655e+00 -1.406436417910084891e-16 1.941077744720058340e-01 4.995433245353171655e-16 1.884661148732973135e-01 1.244440447821125239e-15
6.942525699287876691e-04 1.000000000000015099e+00 -1.397107599345765283e-16 1.941126350925165556e-01 5.412052062317621746e-16 1.884766646795211220e-01 1.350804083820821599e-15
7.172784395179293343e-04 1.000000000000015765e+00 -2.086332580454328317e-16 1.941174227414687592e-01 4.579527385213762535e-16 1.884869922254147623e-01 1.202757978607360156e-15
7.403032331586632646e-04 1.000000000000016431e+00 -2.430945071008609834e-16 1.941221390055719309e-01 3.816320351466471511e-16 1.884971036535472988e-01 1.031590411345928238e-15
7.633269816213255005e-04 1.000000000000016875e+00 -2.152223212531780748e-16 1.941267854267045845e-01 4.059217285944476552e-16 1.885070049147528903e-01 1.070906717985542389e-15
7.863497147013550530e-04 1.000000000000017319e+00 -2.498584856566872191e-16 1.941313635033405094e-01 4.180665753183479073e-16 1.885167017743977769e-01 1.180770492056143434e-15
8.093714612519821655e-04 1.000000000000017764e+00 -2.359515452908592636e-16 1.941358746919253919e-01 4.380167864881124901e-16 1.885261998184328269e-01 1.201007909571907814e-15
8.323922492155860428e-04 1.000000000000017986e+00 -2.324675220598989000e-16 1.941403204082090550e-01 5.035030433042526085e-16 1.885355044592479934e-01 1.342965602504027343e-15
8.554121056532683082e-04 1.000000000000018208e+00 -2.133782756846506473e-16 1.941447020285323455e-01 5.640017473279515813e-16 1.885446209413295104e-01 1.490272281913066620e-15
8.784310567740109951e-04 1.000000000000018652e+00 -2.350586750646090486e-16 1.941490208910711390e-01 5.942510993398010676e-16 1.885535543467278252e-01 1.550047833809771802e-15
9.014491279623536258e-04 1.000000000000019096e+00 -2.458988747545882493e-16 1.941532782970394888e-01 6.301924570574474959e-16 1.885623096003447574e-01 1.635446760989382220e-15
9.244663438055284073e-04 1.000000000000019540e+00 -2.617273154554386922e-16 1.941574755118519180e-01 6.620409237240851669e-16 1.885708914750428844e-01 1.685085118483094657e-15
9.474827281198467841e-04 1.000000000000019984e+00 -2.835193236136783704e-16 1.941616137662476316e-01 6.502095814417750888e-16 1.885793045965854509e-01 1.668270933806507505e-15
9.704983039760406048e-04 1.000000000000020428e+00 -2.770680929330301386e-16 1.941656942573774525e-01 5.749049712615477660e-16 1.885875534484129368e-01 1.451697024350997078e-15
9.935130937233475640e-04 1.000000000000020872e+00 -2.564952428329379517e-16 1.941697181498541758e-01 5.927638174026919316e-16 1.885956423762585876e-01 1.468310159893571976e-15
1.016527119013145184e-03 1.000000000000020872e+00 -2.427393708309382441e-16 1.941736865767692277e-01 6.086321343771712428e-16 1.886035755926135371e-01 1.490494515472673881e-15
1.039540400821738469e-03 1.000000000000021316e+00 -2.081058592143094768e-16 1.941776006406746302e-01 6.026885050565964416e-16 1.886113571810413836e-01 1.515464481070039290e-15
1.062552959472429269e-03 1.000000000000021760e+00 -2.463002546372528955e-16 1.941814614145328244e-01 6.621667355314740965e-16 1.886189911003500475e-01 1.687544023658588248e-15
1.085564814657348975e-03 1.000000000000022204e+00 -2.307029828291884876e-16 1.941852699426355466e-01 7.057836385767274299e-16 1.886264811886264603e-01 1.787461582760677282e-15
1.108575985456972200e-03 1.000000000000022649e+00 -2.471904755888316076e-16 1.941890272414925622e-01 7.137143022915395906e-16 1.886338311671375556e-01 1.774970317176556645e-15
1.131586490360949725e-03 1.000000000000022649e+00 -2.693120097764675997e-16 1.941927343006901452e-01 7.315574219567600784e-16 1.886410446441000865e-01 1.810358047807939795e-15
1.154596347287067080e-03 1.000000000000023093e+00 -2.456783073507494786e-16 1.941963920837225521e-01 6.988456183659270013e-16 1.886481251183283470e-01 1.703151822853301161e-15
1.177605573599744280e-03 1.000000000000023759e+00 -2.338614561378903933e-16 1.942000015287956849e-01 6.963675043783249195e-16 1.886550759827603230e-01 1.725876543318961258e-15
1.200614186128167588e-03 1.000000000000023981e+00 -1.828502201560638663e-16 1.942035635496041635e-01 7.228840230001527922e-16 1.886619005278668271e-01 1.730300009647884176e-15
1.223622201183261404e-03 1.000000000000024425e+00 -1.816307308288259020e-16 1.942070790360836408e-01 7.153256005993450926e-16 1.886686019449488327e-01 1.704756167196716722e-15
1.246629634575227834e-03 1.000000000000024647e+00 -1.914293270210677625e-16 1.942105488551373882e-01 6.907297076872195085e-16 1.886751833293250635e-01 1.650350882547689723e-15
1.269636501629235964e-03 1.000000000000025091e+00 -1.859202842613278502e-16 1.942139738513405378e-01 6.784317612311567164e-16 1.886816476834159428e-01 1.602331558511454440e-15
1.292642817201235814e-03 1.000000000000025313e+00 -1.658185281216898107e-16 1.942173548476205658e-01 6.861605758109397278e-16 1.886879979197253199e-01 1.543627426973800656e-15
1.315648595693013354e-03 1.000000000000025757e+00 -1.661759909077316459e-16 1.942206926459155159e-01 6.692083013891095976e-16 1.886942368637231082e-01 1.521214255108881092e-15
1.338653851067656431e-03 1.000000000000026201e+00 -1.732936162046597919e-16 1.942239880278107955e-01 6.746099519860089400e-16 1.887003672566337498e-01 1.593274396023307951e-15
1.361658596862215216e-03 1.000000000000026645e+00 -1.803218758050774667e-16 1.942272417551562658e-01 6.009829443414791484e-16 1.887063917581345285e-01 1.421137649363304530e-15
1.384662846202960179e-03 1.000000000000027089e+00 -1.664887708455182455e-16 1.942304545706613483e-01 5.780472283270286600e-16 1.887123129489610973e-01 1.376702639456746189e-15
1.407666611818366061e-03 1.000000000000027534e+00 -1.422249836059705763e-16 1.942336271984728135e-01 6.082127337432468354e-16 1.887181333334319033e-01 1.389179604023003161e-15
1.430669906051297222e-03 1.000000000000028200e+00 -1.335625369381503435e-16 1.942367603447330837e-01 6.302343803552631021e-16 1.887238553418877640e-01 1.457868131441296702e-15
1.453672740871660932e-03 1.000000000000028422e+00 -1.812730178835444523e-16 1.942398546981197738e-01 5.163451133909411740e-16 1.887294813330506749e-01 1.256290002417597708e-15
1.476675127888559111e-03 1.000000000000028866e+00 -1.704337888367053525e-16 1.942429109303685508e-01 4.594004799087802100e-16 1.887350135963053732e-01 1.030600847635418100e-15
1.499677078361831822e-03 1.000000000000029310e+00 -1.546058334574249724e-16 1.942459296967792293e-01 4.101114814559780428e-16 1.887404543539080715e-01 9.246951641482356227e-16
1.522678603213386108e-03 1.000000000000029754e+00 -1.085279392962950139e-16 1.942489116367050461e-01 3.785280883256697555e-16 1.887458057631203334e-01 8.301089589812009154e-16
1.545679713037803171e-03 1.000000000000030420e+00 -8.548899221573003464e-17 1.942518573740265320e-01 3.696752856644228156e-16 1.887510699182749496e-01 8.175103259172197036e-16
1.568680418112969842e-03 1.000000000000030864e+00 -1.190723290508445356e-16 1.942547675176099498e-01 2.819821574869126051e-16 1.887562488527730897e-01 6.585553434992700734e-16
1.591680728410684465e-03 1.000000000000031530e+00 -1.393334444203553942e-16 1.942576426617507734e-01 2.658911690137864133e-16 1.887613445410158408e-01 6.762223669449964556e-16
1.614680653605801274e-03 1.000000000000031974e+00 -1.286473203933891260e-16 1.942604833866037328e-01 2.717234625850377989e-16 1.887663589002745446e-01 6.850558786678596467e-16
1.637680203085520704e-03 1.000000000000032419e+00 -1.475903870435813035e-16 1.942632902585983701e-01 2.538229276589417819e-16 1.887712937924980183e-01 6.894726345292912915e-16
1.660679385959628381e-03 1.000000000000032863e+00 -1.744091551284454509e-16 1.942660638308408294e-01 2.934449175232443720e-16 1.887761510260602127e-01 8.512755722498733173e-16
1.683678211068504122e-03 1.000000000000033307e+00 -1.774101983150166944e-16 1.942688046435042670e-01 2.924392307436739819e-16 1.887809323574541898e-01 8.280936325515559539e-16
1.706676686991709466e-03 1.000000000000033973e+00 -1.927885077161167728e-16 1.942715132242056331e-01 2.641808117382598734e-16 1.887856394929273152e-01 7.471137236633249391e-16
1.729674822056840406e-03 1.000000000000034639e+00 -1.692526398490842844e-16 1.942741900883701578e-01 2.569904961394600475e-16 1.887902740900639087e-01 6.788681936035805675e-16
1.752672624347121353e-03 1.000000000000035083e+00 -1.574847059155680278e-16 1.942768357395858736e-01 2.811509139556890481e-16 1.887948377593184901e-01 7.696455188440384431e-16
1.775670101709490032e-03 1.000000000000035527e+00 -1.273146102851346126e-16 1.942794506699447588e-01 2.585366533442674064e-16 1.887993320654960394e-01 6.901340911939373195e-16
1.798667261761661713e-03 1.000000000000035971e+00 -1.399851380855468184e-16 1.942820353603745276e-01 2.472295230385565856e-16 1.888037585291860998e-01 7.128284225040517638e-16
1.821664111899855667e-03 1.000000000000036193e+00 -1.220342733220776220e-16 1.942845902809594016e-01 3.109648969247734590e-16 1.888081186281493629e-01 8.629534662372535041e-16
1.844660659305742733e-03 1.000000000000036859e+00 -1.408144165559719374e-16 1.942871158912504725e-01 3.289547960600674143e-16 1.888124137986593176e-01 9.033215185843182818e-16
1.867656910953099719e-03 1.000000000000037303e+00 -1.502044881729190950e-16 1.942896126405666002e-01 3.518275334355288733e-16 1.888166454368006009e-01 9.165666508539435408e-16
1.890652873614137456e-03 1.000000000000038192e+00 -1.548995239813926739e-16 1.942920809682858463e-01 3.008138569880945475e-16 1.888208148997249092e-01 7.774724450067042758e-16
1.913648553866432100e-03 1.000000000000038636e+00 -1.607164888375830775e-16 1.942945213041269159e-01 3.030625943800062734e-16 1.888249235068653609e-01 7.981309628338786122e-16
1.936643958098930533e-03 1.000000000000039080e+00 -1.740333121215391342e-16 1.942969340684228552e-01 3.527592204033127596e-16 1.888289725411128606e-01 9.680547815373320824e-16
1.959639092517462440e-03 1.000000000000039746e+00 -1.841611707154707644e-16 1.942993196723853400e-01 4.261797907423166261e-16 1.888329632499534949e-01 1.205672356775017792e-15
1.982633963151055143e-03 1.000000000000040190e+00 -1.857556530604829653e-16 1.943016785183607764e-01 4.420733942000968495e-16 1.888368968465687636e-01 1.234275523643066580e-15
2.005628575857221901e-03 1.000000000000040856e+00 -2.420640454642469051e-16 1.943040110000788245e-01 3.806312568899147021e-16 1.888407745109013103e-01 1.144493698518482647e-15
2.028622936327539265e-03 1.000000000000041300e+00 -2.181765373868246498e-16 1.943063175028923451e-01 4.123602333699886591e-16 1.888445973906848208e-01 1.203686194514799204e-15
2.051617050092542464e-03 1.000000000000041744e+00 -2.305189120117888215e-16 1.943085984040104908e-01 4.143469338022111809e-16 1.888483666024412255e-01 1.184710185185606786e-15
2.074610922527146423e-03 1.000000000000042188e+00 -2.228123115164564506e-16 1.943108540727240818e-01 4.569736474417658367e-16 1.888520832324456222e-01 1.300122270791340589e-15
2.097604558854992540e-03 1.000000000000042633e+00 -2.189590112687902652e-16 1.943130848706243197e-01 4.782870042615431399e-16 1.888557483376601398e-01 1.316194950170764219e-15
2.120597964153969010e-03 1.000000000000043077e+00 -2.447879367605860859e-16 1.943152911518139514e-01 4.264936375362667362e-16 1.888593629466364665e-01 1.185453411782331565e-15
2.143591143360103549e-03 1.000000000000043521e+00 -2.542329525545303575e-16 1.943174732631131052e-01 4.214136358853502441e-16 1.888629280603917326e-01 1.127021536492022367e-15
2.166584101272325206e-03 1.000000000000043743e+00 -2.173220970280591477e-16 1.943196315442574651e-01 4.049958472520775166e-16 1.888664446532533903e-01 1.076988917135146084e-15
2.189576842556702728e-03 1.000000000000044409e+00 -2.370305857363133235e-16 1.943217663280909502e-01 4.245425285510700664e-16 1.888699136736782802e-01 1.176872697727038151e-15
2.212569371750225389e-03 1.000000000000044853e+00 -2.399459361865331583e-16 1.943238779407523709e-01 4.343158692005663659e-16 1.888733360450455256e-01 1.171303436791726259e-15
2.235561693265516233e-03 1.000000000000045297e+00 -2.518119522675039430e-16 1.943259667018559234e-01 4.183858578135928059e-16 1.888767126664224472e-01 1.196274381939699325e-15
2.258553811393670518e-03 1.000000000000045741e+00 -2.542755133560356965e-16 1.943280329246667715e-01 3.757263826005698594e-16 1.888800444133078571e-01 1.118554233762891791e-15
2.281545730309282507e-03 1.000000000000046407e+00 -2.346906121885798634e-16 1.943300769162702724e-01 3.752133267057800959e-16 1.888833321383485697e-01 1.051938584058859110e-15
2.304537454072999852e-03 1.000000000000047073e+00 -2.179592677009447432e-16 1.943320989777373720e-01 4.165901621818285844e-16 1.888865766720369821e-01 1.108836379957636739e-15
2.327528986635859966e-03 1.000000000000047518e+00 -2.234713832649416645e-16 1.943340994042831449e-01 4.025841104003167114e-16 1.888897788233816488e-01 1.088713020579674856e-15
2.350520331841674405e-03 1.000000000000047962e+00 -2.192885471430328721e-16 1.943360784854224754e-01 3.539477210861173800e-16 1.888929393805606205e-01 9.468123567164566739e-16
2.373511493431654500e-03 1.000000000000048406e+00 -1.825026595625423340e-16 1.943380365051187719e-01 3.990184654680899981e-16 1.888960591115494969e-01 1.028517690670806706e-15
2.396502475046119202e-03 1.000000000000048850e+00 -1.571708218683898366e-16 1.943399737419301554e-01 4.146149437551690541e-16 1.888991387647334097e-01 1.006920312512816568e-15
2.419493280228857471e-03 1.000000000000049294e+00 -7.858541093419491830e-17 1.943418904691495142e-01 4.571076524182446993e-16 1.889021790694960234e-01 9.961216234338214000e-16
2.442483912429104127e-03 1.000000000000049738e+00 -9.133440974640167198e-17 1.943437869549420327e-01 4.783540067497825713e-16 1.889051807367928271e-01 1.067050111837303427e-15
2.465474375005106012e-03 1.000000000000050182e+00 -8.730056829664420626e-17 1.943456634624765589e-01 5.583661229546238403e-16 1.889081444597027204e-01 1.289864491444539607e-15
2.488464671227250992e-03 1.000000000000050626e+00 -1.234475640432552295e-16 1.943475202500544174e-01 5.220443481140649134e-16 1.889110709139645294e-01 1.206982651938755302e-15
2.511454804279293542e-03 1.000000000000051070e+00 -1.137654863009318152e-16 1.943493575712344490e-01 5.038834606937854006e-16 1.889139607584963687e-01 1.186358413897584736e-15
2.534444777262180679e-03 1.000000000000051514e+00 -1.193327882856309630e-16 1.943511756749526365e-01 5.017419108875529219e-16 1.889168146358953804e-01 1.203801870492628465e-15
2.557434593196358276e-03 1.000000000000051958e+00 -1.533414618455630646e-16 1.943529748056399276e-01 5.284267116000655961e-16 1.889196331729253442e-01 1.281912537829222712e-15
2.580424255024338018e-03 1.000000000000052180e+00 -1.981013742411580166e-16 1.943547552033355608e-01 5.140135363406929703e-16 1.889224169809866627e-01 1.279334508074076367e-15
2.603413765612566568e-03 1.000000000000052847e+00 -1.649701792076976779e-16 1.943565171037972827e-01 5.623180999422645338e-16 1.889251666565717747e-01 1.382128901755111620e-15
2.626403127753928774e-03 1.000000000000053291e+00 -1.657518164507355671e-16 1.943582607386081240e-01 5.587148061274213527e-16 1.889278827817059969e-01 1.329442690037020919e-15
2.649392344170302914e-03 1.000000000000053735e+00 -1.522648472644400673e-16 1.943599863352797052e-01 5.916076287395359533e-16 1.889305659243736835e-01 1.441877462256120038e-15
2.672381417514424224e-03 1.000000000000054179e+00 -1.559297035271531600e-16 1.943616941173534896e-01 6.635651912768510807e-16 1.889332166389332546e-01 1.616056044732092578e-15
2.695370350372043762e-03 1.000000000000054623e+00 -1.820482603221850057e-16 1.943633843044977050e-01 6.717883969298796815e-16 1.889358354665156836e-01 1.640695290834913694e-15
2.718359145263823592e-03 1.000000000000055067e+00 -2.124547734794689871e-16 1.943650571126023796e-01 6.342666363329506610e-16 1.889384229354133526e-01 1.618320444366788209e-15
2.741347804647213324e-03 1.000000000000055511e+00 -2.137802422502965334e-16 1.943667127538708239e-01 6.363224377462078359e-16 1.889409795614539200e-01 1.607133021132725368e-15
2.764336330918735606e-03 1.000000000000056177e+00 -2.248513174915711738e-16 1.943683514369087817e-01 5.957169750293930530e-16 1.889435058483640018e-01 1.532150370476621664e-15
2.787324726415273297e-03 1.000000000000056843e+00 -2.373257490161156977e-16 1.943699733668112772e-01 6.031698192866145751e-16 1.889460022881216672e-01 1.584864665899363780e-15
2.810312993416213580e-03 1.000000000000057288e+00 -2.574407525862024410e-16 1.943715787452462984e-01 6.624073926464831139e-16 1.889484693612967225e-01 1.736121903881065048e-15
2.833301134145437255e-03 1.000000000000057732e+00 -2.813760421790602448e-16 1.943731677705359817e-01 6.712094976146957475e-16 1.889509075373795033e-01 1.818689416775822615e-15
2.856289150772000490e-03 1.000000000000058176e+00 -3.002825808793963505e-16 1.943747406377366316e-01 6.756105500988021135e-16 1.889533172751029777e-01 1.832217597607572682e-15
2.879277045412916448e-03 1.000000000000058398e+00 -2.923886154697963570e-16 1.943762975387142156e-01 7.263833336682058459e-16 1.889556990227490851e-01 1.922248414870334456e-15
2.902264820133840934e-03 1.000000000000058620e+00 -2.919110797169499498e-16 1.943778386622199983e-01 7.378919376450933047e-16 1.889580532184505501e-01 1.918691566174364744e-15
2.925252476950793244e-03 1.000000000000059064e+00 -3.263667813600629127e-16 1.943793641939623451e-01 7.228295579218152996e-16 1.889603802904804286e-01 1.896096460114658203e-15
2.948240017831938592e-03 1.000000000000059508e+00 -3.054307157101296134e-16 1.943808743166768327e-01 7.708095192914341734e-16 1.889626806575323004e-01 2.009698997355135240e-15
2.971227444698423814e-03 1.000000000000059952e+00 -2.914932359332093743e-16 1.943823692101952494e-01 8.364328633996869312e-16 1.889649547289946607e-01 2.149766992822260303e-15
2.994214759426439519e-03 1.000000000000060396e+00 -3.122800716603781682e-16 1.943838490515110151e-01 8.414889598381843967e-16 1.889672029052123226e-01 2.171228733228472235e-15
3.017201963847613438e-03 1.000000000000060840e+00 -3.018568078122408800e-16 1.943853140148442127e-01 8.440170080574331787e-16 1.889694255777435716e-01 2.126448452200320374e-15
3.040189059751613812e-03 1.000000000000061062e+00 -3.244007515038011741e-16 1.943867642717034272e-01 8.036476687436141501e-16 1.889716231296062476e-01 2.027730478743265129e-15
3.063176048885835837e-03 1.000000000000061506e+00 -2.975088068780915404e-16 1.943881999909473635e-01 8.459130442218696912e-16 1.889737959355193009e-01 2.144904945708510790e-15
3.086162932958188936e-03 1.000000000000062172e+00 -3.014100693250047945e-16 1.943896213388430216e-01 8.670457319609975111e-16 1.889759443621328305e-01 2.189614391383319361e-15
3.109149713636742002e-03 1.000000000000062617e+00 -2.756051249328324834e-16 1.943910284791236787e-01 8.984287575422830568e-16 1.889780687682550975e-01 2.246663583740259591e-15
3.132136392551919564e-03 1.000000000000063061e+00 -2.869887814004216518e-16 1.943924215730438720e-01 9.071813764290186013e-16 1.889801695050686292e-01 2.233554816495286336e-15
3.155122971297310598e-03 1.000000000000063505e+00 -2.718639279224945509e-16 1.943938007794343004e-01 9.601299431997370708e-16 1.889822469163427998e-01 2.324144947527500709e-15
3.178109451430044096e-03 1.000000000000063949e+00 -3.059348646069743460e-16 1.943951662547540316e-01 9.241541814499311516e-16 1.889843013386381110e-01 2.272295498388906895e-15
3.201095834473124870e-03 1.000000000000064393e+00 -2.882758634296781264e-16 1.943965181531415731e-01 8.992274066711208650e-16 1.889863331015038672e-01 2.163104046972723444e-15
3.224082121915342915e-03 1.000000000000064837e+00 -3.210797262644733622e-16 1.943978566264647767e-01 8.520695497621796784e-16 1.889883425276709661e-01 2.073813851745095380e-15
3.247068315212848968e-03 1.000000000000065281e+00 -3.131955290181957054e-16 1.943991818243691605e-01 7.799183639803584865e-16 1.889903299332379438e-01 1.890390876053136583e-15
3.270054415789527043e-03 1.000000000000065503e+00 -3.404784529626394047e-16 1.944004938943246219e-01 7.160871954738189277e-16 1.889922956278510813e-01 1.791740494303250154e-15
3.293040425038530530e-03 1.000000000000065947e+00 -3.055476576075106311e-16 1.944017929816716506e-01 7.466216563557142530e-16 1.889942399148797914e-01 1.874254287602544475e-15
3.316026344322585331e-03 1.000000000000066613e+00 -3.088989416416679540e-16 1.944030792296651822e-01 7.133166294693113170e-16 1.889961630915855118e-01 1.811427775693583013e-15
3.339012174975253180e-03 1.000000000000066835e+00 -3.175134775626538685e-16 1.944043527795181747e-01 6.689085404104809355e-16 1.889980654492862122e-01 1.689808898988308313e-15
3.361997918301260369e-03 1.000000000000067502e+00 -2.940651699075178876e-16 1.944056137704435472e-01 6.813989654006018866e-16 1.889999472735156838e-01 1.712266187482557704e-15
3.384983575577808334e-03 1.000000000000067946e+00 -2.858104630319034867e-16 1.944068623396948414e-01 7.084608596073840473e-16 1.890018088441772215e-01 1.779005982960940128e-15
3.407969148055170396e-03 1.000000000000068390e+00 -2.851525565460499251e-16 1.944080986226062735e-01 6.803584432873317574e-16 1.890036504356939207e-01 1.791559198988409753e-15
3.430954636957701809e-03 1.000000000000068834e+00 -3.160486258707056473e-16 1.944093227526312584e-01 7.010017046468418036e-16 1.890054723171534223e-01 1.867224746041217047e-15
3.453940043483495845e-03 1.000000000000069278e+00 -3.037410849174046196e-16 1.944105348613804352e-01 7.529566987500401477e-16 1.890072747524491059e-01 1.974446458606692780e-15
3.476925368806484118e-03 1.000000000000069722e+00 -3.530984656720119081e-16 1.944117350786574994e-01 7.164841506664742644e-16 1.890090580004141207e-01 1.868462755099564394e-15
3.499910614076249659e-03 1.000000000000070166e+00 -3.743077090973619628e-16 1.944129235324958682e-01 6.843700888168768659e-16 1.890108223149565836e-01 1.780776433826464059e-15
3.522895780418823161e-03 1.000000000000070610e+00 -3.467484143385472341e-16 1.944141003491924313e-01 7.099464213155214877e-16 1.890125679451852558e-01 1.847955575652429546e-15
3.545880868937485719e-03 1.000000000000070610e+00 -3.433771078150007370e-16 1.944152656533420231e-01 6.672234363335860208e-16 1.890142951355350265e-01 1.770522844102896635e-15
3.568865880713414582e-03 1.000000000000071054e+00 -3.451609015051810779e-16 1.944164195678701745e-01 6.597397316504326949e-16 1.890160041258867607e-01 1.766500947847666420e-15
3.591850816806247803e-03 1.000000000000071498e+00 -3.495222453022248379e-16 1.944175622140651427e-01 6.629367732127633096e-16 1.890176951516849557e-01 1.792245575335679930e-15
3.614835678254073401e-03 1.000000000000071942e+00 -3.412945763448859000e-16 1.944186937116088587e-01 6.159630366665780183e-16 1.890193684440500954e-01 1.680217798809356772e-15
3.637820466074852266e-03 1.000000000000072387e+00 -3.267724010103555885e-16 1.944198141786075418e-01 5.994150622973926010e-16 1.890210242298885346e-01 1.645020592257916878e-15
3.660805181266870920e-03 1.000000000000072831e+00 -3.195113133430904574e-16 1.944209237316212036e-01 6.258355446323360342e-16 1.890226627319995800e-01 1.731505397540805455e-15
